1	3026	0.014423076923076924
9	4194	0.009615384615384616
57	1636	0.014423076923076924
57	2862	0.004807692307692308
113	2518	0.004807692307692308
116	768	0.009615384615384616
116	1497	0.004807692307692308
116	1730	0.004807692307692308
116	2354	0.004807692307692308
116	2518	0.07692307692307693
116	2739	0.009615384615384616
116	4211	0.004807692307692308
116	5038	0.009615384615384616
138	1394	0.009615384615384616
139	1636	0.019230769230769232
178	411	0.004807692307692308
178	3648	0.019230769230769232
213	857	0.004807692307692308
213	4194	0.02403846153846154
215	3620	0.004807692307692308
237	508	0.009615384615384616
237	809	0.009615384615384616
237	1555	0.004807692307692308
237	1908	0.019230769230769232
237	2188	0.004807692307692308
237	2268	0.004807692307692308
237	2518	0.07211538461538461
237	2734	0.009615384615384616
237	2859	0.004807692307692308
237	2982	0.019230769230769232
237	3556	0.004807692307692308
237	4056	0.028846153846153848
237	4170	0.028846153846153848
237	4613	0.02403846153846154
269	1834	0.009615384615384616
290	1116	0.09615384615384616
316	652	0.004807692307692308
316	893	0.004807692307692308
316	1999	0.004807692307692308
316	2800	0.004807692307692308
316	3612	0.02403846153846154
326	552	0.004807692307692308
339	4194	0.004807692307692308
358	2028	0.019230769230769232
358	2267	0.004807692307692308
358	4673	0.004807692307692308
411	919	0.004807692307692308
411	1497	0.019230769230769232
411	4311	0.04807692307692308
411	5050	0.004807692307692308
422	828	0.08173076923076923
422	1459	0.04807692307692308
422	2553	0.004807692307692308
423	1394	0.014423076923076924
423	2341	0.004807692307692308
423	2518	0.004807692307692308
423	2848	0.009615384615384616
423	4170	0.014423076923076924
423	4194	0.057692307692307696
428	1931	0.004807692307692308
498	638	0.004807692307692308
508	2518	0.019230769230769232
508	2859	0.004807692307692308
508	3620	0.004807692307692308
508	4170	0.02403846153846154
513	1459	0.004807692307692308
519	2518	0.004807692307692308
543	3259	0.004807692307692308
552	1095	0.014423076923076924
552	2354	0.014423076923076924
552	2518	0.038461538461538464
552	2739	0.0673076923076923
552	2826	0.07692307692307693
552	2865	0.004807692307692308
552	3620	0.004807692307692308
552	4136	0.009615384615384616
552	4170	0.04807692307692308
552	4659	0.004807692307692308
563	2456	0.019230769230769232
563	2785	0.004807692307692308
563	3799	0.004807692307692308
563	4091	0.009615384615384616
563	4211	0.014423076923076924
563	4280	0.04326923076923077
563	4366	0.004807692307692308
563	4484	0.009615384615384616
563	4924	0.004807692307692308
579	2739	0.004807692307692308
581	2518	0.004807692307692308
581	4170	0.004807692307692308
581	4613	0.009615384615384616
615	2518	0.004807692307692308
615	3620	0.004807692307692308
623	4194	0.009615384615384616
630	2518	0.004807692307692308
638	1523	0.004807692307692308
638	1705	0.009615384615384616
638	1939	0.004807692307692308
638	2354	0.009615384615384616
638	2518	0.019230769230769232
638	3620	0.004807692307692308
638	4136	0.004807692307692308
638	4858	0.004807692307692308
649	4194	0.004807692307692308
659	3259	0.004807692307692308
667	2826	0.004807692307692308
705	1931	0.014423076923076924
705	3026	0.004807692307692308
809	4433	0.014423076923076924
809	5050	0.004807692307692308
817	3620	0.009615384615384616
817	4194	0.019230769230769232
819	4954	0.004807692307692308
828	4901	0.009615384615384616
836	1066	0.004807692307692308
836	1636	0.04807692307692308
853	2518	0.009615384615384616
853	4170	0.004807692307692308
861	1461	0.028846153846153848
861	1636	0.03365384615384615
861	2518	0.009615384615384616
919	1931	0.009615384615384616
953	2518	0.009615384615384616
953	3620	0.004807692307692308
1078	2384	0.014423076923076924
1078	2518	0.014423076923076924
1078	3026	0.038461538461538464
1078	3620	0.004807692307692308
1078	4170	0.004807692307692308
1078	4245	0.009615384615384616
1078	4737	0.028846153846153848
1095	2859	0.019230769230769232
1095	2860	0.009615384615384616
1095	4105	0.14903846153846154
1116	2776	0.014423076923076924
1116	3682	0.019230769230769232
1116	3797	0.052884615384615384
