13	3769	0.004807692307692308
70	3769	0.038461538461538464
91	191	0.009615384615384616
91	367	0.04326923076923077
91	1254	0.03365384615384615
91	1985	0.004807692307692308
91	2006	0.009615384615384616
91	2008	0.22115384615384615
91	2174	0.004807692307692308
91	3769	0.09134615384615384
91	4334	0.028846153846153848
91	4670	0.04807692307692308
99	903	0.004807692307692308
106	3769	0.057692307692307696
180	3769	0.019230769230769232
191	441	0.028846153846153848
191	2006	0.038461538461538464
191	3060	0.004807692307692308
191	3769	0.019230769230769232
191	4670	0.004807692307692308
191	4735	0.009615384615384616
217	3769	0.004807692307692308
357	2006	0.004807692307692308
357	3769	0.12980769230769232
359	365	0.009615384615384616
359	4914	0.004807692307692308
365	541	0.009615384615384616
365	1985	0.009615384615384616
365	2006	0.004807692307692308
365	2174	0.028846153846153848
365	3769	0.004807692307692308
365	4914	0.1778846153846154
367	1228	0.014423076923076924
367	1985	0.004807692307692308
367	3060	0.014423076923076924
367	4670	0.028846153846153848
432	2219	0.009615384615384616
432	2904	0.038461538461538464
432	3769	0.004807692307692308
441	1254	0.014423076923076924
441	1426	0.028846153846153848
441	1985	0.028846153846153848
441	2174	0.038461538461538464
441	3769	0.03365384615384615
443	3769	0.0625
443	4346	0.02403846153846154
654	3769	0.028846153846153848
665	903	0.004807692307692308
682	1702	0.019230769230769232
720	3769	0.009615384615384616
781	4914	0.009615384615384616
839	3769	0.019230769230769232
847	2006	0.014423076923076924
847	3769	0.014423076923076924
867	3769	0.004807692307692308
903	1654	0.004807692307692308
903	2394	0.07211538461538461
903	3769	0.009615384615384616
935	3769	0.009615384615384616
1020	3769	0.004807692307692308
1050	3769	0.004807692307692308
1053	3769	0.004807692307692308
1057	3769	0.009615384615384616
1228	3769	0.09615384615384616
1254	3963	0.009615384615384616
1269	3769	0.009615384615384616
1295	3769	0.004807692307692308
1300	1469	0.019230769230769232
1300	2279	0.004807692307692308
1300	2879	0.019230769230769232
1300	3769	0.009615384615384616
1300	3843	0.004807692307692308
1300	4439	0.014423076923076924
1300	5101	0.019230769230769232
1414	3769	0.009615384615384616
1470	3060	0.004807692307692308
1506	2757	0.004807692307692308
1511	3769	0.004807692307692308
1626	3769	0.04807692307692308
1626	4670	0.004807692307692308
1702	3769	0.004807692307692308
1846	3769	0.004807692307692308
1885	2725	0.009615384615384616
1885	3769	0.1346153846153846
1897	3769	0.02403846153846154
1985	2174	0.009615384615384616
1991	3769	0.019230769230769232
2006	3060	0.009615384615384616
2006	3769	0.125
2006	4914	0.004807692307692308
2033	3060	0.004807692307692308
2033	3769	0.009615384615384616
2208	3863	0.004807692307692308
2246	3769	0.004807692307692308
2283	3769	0.009615384615384616
2313	3769	0.038461538461538464
2394	3500	0.019230769230769232
2394	3769	0.004807692307692308
2483	3769	0.009615384615384616
2503	3769	0.009615384615384616
2580	3769	0.004807692307692308
2633	3769	0.07692307692307693
2667	3769	0.009615384615384616
2694	3769	0.014423076923076924
2725	3769	0.07692307692307693
2732	3769	0.019230769230769232
2749	3769	0.004807692307692308
2757	3769	0.009615384615384616
2772	4914	0.009615384615384616
2806	3769	0.02403846153846154
2867	3769	0.009615384615384616
2867	3863	0.004807692307692308
3047	3769	0.004807692307692308
3060	3769	0.052884615384615384
3060	4197	0.038461538461538464
3060	4670	0.038461538461538464
3081	3769	0.0673076923076923
3095	3769	0.019230769230769232
3156	3769	0.04326923076923077
3200	3769	0.02403846153846154
3308	3769	0.009615384615384616
3358	3769	0.02403846153846154
3409	3769	0.009615384615384616
3422	3769	0.038461538461538464
3433	3769	0.004807692307692308
3500	3769	0.004807692307692308
3502	4914	0.004807692307692308
3629	3769	0.004807692307692308
3660	3769	0.004807692307692308
3660	4914	0.004807692307692308
3660	5089	0.004807692307692308
3747	3769	0.004807692307692308
3747	4670	0.004807692307692308
3769	3786	0.004807692307692308
3769	3817	0.10576923076923077
3769	3863	0.019230769230769232
3769	3920	0.019230769230769232
3769	4020	0.009615384615384616
3769	4058	0.004807692307692308
3769	4131	0.0625
3769	4140	0.004807692307692308
3769	4470	0.004807692307692308
3769	4514	0.004807692307692308
3769	4688	0.019230769230769232
3769	4691	0.014423076923076924
3769	4869	0.004807692307692308
3769	4914	0.028846153846153848
3769	4943	0.014423076923076924
3769	4982	0.004807692307692308
3769	4993	0.004807692307692308
3769	5225	0.004807692307692308
3792	4914	0.004807692307692308
3826	4914	0.004807692307692308
3951	4914	0.009615384615384616
4186	4914	0.009615384615384616
4429	4914	0.004807692307692308
4470	4938	0.009615384615384616
4525	4670	0.004807692307692308
4914	5185	0.004807692307692308
